 Date__(UT)__HR:MN, , , hEcl-Lon,hEcl-Lat,      PlAng,  Tru_Anom,  App_Lon_Sun,
*******************************************************************************
$$SOE
 1902-May-06 00:00, , , 225.8917, -0.0099,    0.00444,  120.5569,   44.5281039,
 1902-May-11 00:00, , , 230.7278, -0.0104,    0.00449,  126.7791,   49.3628771,
 1902-May-16 00:00, , , 235.5518, -0.0110,    0.00453,  134.3462,   54.1825000,
 1902-May-21 00:00, , , 240.3640, -0.0116,    0.00459,  139.7965,   58.9931767,
 1902-May-26 00:00, , , 245.1666, -0.0122,    0.00465,  143.2221,   63.7987513,
 1902-May-31 00:00, , , 249.9619, -0.0125,    0.00472,  146.0105,   68.5990026,
 1902-Jun-05 00:00, , , 254.7517, -0.0125,    0.00479,  150.2902,   73.3903153,
 1902-Jun-10 00:00, , , 259.5358, -0.0126,    0.00483,  157.0896,   78.1696463,
 1902-Jun-15 00:00, , , 264.3131, -0.0127,    0.00488,  163.1356,   82.9429040,
 1902-Jun-20 00:00, , , 269.0845, -0.0129,    0.00494,  167.3328,   87.7156332,
 1902-Jun-25 00:00, , , 273.8524, -0.0128,    0.00501,  170.6717,   92.4885821,
 1902-Jun-30 00:00, , , 278.6195, -0.0125,    0.00508,  174.6373,   97.2594888,
 1902-Jul-05 00:00, , , 283.3875, -0.0120,    0.00513,  180.6092,  102.0252805,
 1902-Jul-10 00:00, , , 288.1559, -0.0117,    0.00518,  186.8346,  106.7884426,
 1902-Jul-15 00:00, , , 292.9241, -0.0114,    0.00524,  191.1627,  111.5556428,
 1902-Jul-20 00:00, , , 297.6932, -0.0110,    0.00530,  194.4918,  116.3283038,
 1902-Jul-25 00:00, , , 302.4656, -0.0103,    0.00536,  198.2854,  121.1050283,
 1902-Jul-30 00:00, , , 307.2440, -0.0094,    0.00542,  204.0131,  125.8839108,
 1902-Aug-04 00:00, , , 312.0298, -0.0086,    0.00548,  211.0030,  130.6658162,
 1902-Aug-09 00:00, , , 316.8223, -0.0079,    0.00555,  215.9019,  135.4556510,
 1902-Aug-14 00:00, , , 321.6208, -0.0072,    0.00560,  218.8808,  140.2555718,
 1902-Aug-19 00:00, , , 326.4263, -0.0063,    0.00566,  221.8244,  145.0643534,
 1902-Aug-24 00:00, , , 331.2413, -0.0052,    0.00572,  226.6679,  149.8809190,
 1902-Aug-29 00:00, , , 336.0682, -0.0041,    0.00578,  234.1217,  154.7064533,
 1902-Sep-03 00:00, , , 340.9078, -0.0031,    0.00585,  240.9264,  159.5439899,
 1902-Sep-08 00:00, , , 345.7588, -0.0022,    0.00591,  244.5626,  164.3948756,
 1902-Sep-13 00:00, , , 350.6205, -0.0012,    0.00597,  246.7908,  169.2577489,
 1902-Sep-18 00:00, , , 355.4937,  0.0000,    0.00602,  249.9221,  174.1316980,
 1902-Sep-23 00:00, , ,   0.3804,  0.0012,    0.00608,  256.2373,  179.0184520,
 1902-Sep-28 00:00, , ,   5.2826,  0.0024,    0.00616,  264.4677,  183.9209959,
 1902-Oct-03 00:00, , ,  10.2002,  0.0033,    0.00623,  270.3061,  188.8388794,
 1902-Oct-08 00:00, , ,  15.1314,  0.0042,    0.00628,  273.2239,  193.7697381,
 1902-Oct-13 00:00, , ,  20.0752,  0.0052,    0.00633,  275.3693,  198.7122709,
 1902-Oct-18 00:00, , ,  25.0318,  0.0063,    0.00638,  279.3333,  203.6679909,
 1902-Oct-23 00:00, , ,  30.0027,  0.0074,    0.00646,  286.9051,  208.6410304,
 1902-Oct-28 00:00, , ,  34.9893,  0.0082,    0.00653,  294.5828,  213.6303817,
 1902-Nov-02 00:00, , ,  39.9904,  0.0089,    0.00659,  299.3992,  218.6315747,
 1902-Nov-07 00:00, , ,  45.0040,  0.0096,    0.00664,  302.2171,  223.6424293,
